Date,positive,state,Province_State,size,forecast
2020-05-31,706.7352877897431,SD,South Dakota,706.7352877897431,
2020-06-01,712.5386418452968,SD,South Dakota,712.5386418452968,
2020-06-02,717.209634133913,SD,South Dakota,717.209634133913,
2020-06-03,730.6564301162936,SD,South Dakota,730.6564301162936,
2020-06-04,742.6877738900024,SD,South Dakota,742.6877738900024,
2020-06-05,746.9341305160173,SD,South Dakota,746.9341305160173,
2020-06-06,759.6732003940618,SD,South Dakota,759.6732003940618,
2020-06-07,769.7229110756305,SD,South Dakota,769.7229110756305,
2020-06-08,774.3939033642469,SD,South Dakota,774.3939033642469,
2020-06-09,781.7542548493393,SD,South Dakota,781.7542548493393,
2020-06-10,,SD,South Dakota,788.467442306358,788.467442306358
2020-06-11,,SD,South Dakota,795.4216161755834,795.4216161755834
2020-06-12,,SD,South Dakota,802.2320419796512,802.2320419796512
2020-06-13,,SD,South Dakota,808.3399892615765,808.3399892615765
2020-06-14,,SD,South Dakota,814.1487702646857,814.1487702646857
2020-06-15,,SD,South Dakota,819.6674871091909,819.6674871091909
2020-06-16,,SD,South Dakota,824.9795667833599,824.9795667833599
2020-06-17,,SD,South Dakota,830.1039800430719,830.1039800430719
2020-06-18,,SD,South Dakota,834.9952342528662,834.9952342528662
2020-03-12,0.3269887227039351,TN,Tennessee,0.3269887227039351,
2020-03-13,0.4723170439056841,TN,Tennessee,0.4723170439056841,
2020-03-14,0.5813132848069958,TN,Tennessee,0.5813132848069958,
2020-03-15,0.7084755658585262,TN,Tennessee,0.7084755658585262,
2020-03-16,0.9446340878113682,TN,Tennessee,0.9446340878113682,
2020-03-17,1.3261209309659592,TN,Tennessee,1.3261209309659592,
2020-03-18,1.7802719347214249,TN,Tennessee,1.7802719347214249,
2020-03-19,2.7975701831336672,TN,Tennessee,2.7975701831336672,
2020-03-20,4.141857154249845,TN,Tennessee,4.141857154249845,
2020-03-21,6.739600895731108,TN,Tennessee,6.739600895731108,
2020-03-22,9.173850275860405,TN,Tennessee,9.173850275860405,
2020-03-23,11.17211469238445,TN,Tennessee,11.17211469238445,
2020-03-24,12.11674878019582,TN,Tennessee,12.11674878019582,
2020-03-25,14.2421754777714,TN,Tennessee,14.2421754777714,
2020-03-26,17.38490042375922,TN,Tennessee,17.38490042375922,
2020-03-27,21.853746300713,TN,Tennessee,21.853746300713,
2020-03-28,24.941973126250165,TN,Tennessee,24.941973126250165,
2020-03-29,27.92120371088602,TN,Tennessee,27.92120371088602,
2020-03-30,33.31651763550095,TN,Tennessee,33.31651763550095,
2020-03-31,40.67376389633949,TN,Tennessee,40.67376389633949,
2020-04-01,48.73948572303656,TN,Tennessee,48.73948572303656,
2020-04-02,51.682384227371976,TN,Tennessee,51.682384227371976,
2020-04-03,55.7152451407205,TN,Tennessee,55.7152451407205,
2020-04-04,60.32941933887604,TN,Tennessee,60.32941933887604,
2020-04-05,65.99722386574425,TN,Tennessee,65.99722386574425,
2020-04-06,69.06728465113119,TN,Tennessee,69.06728465113119,
2020-04-07,75.17107414160465,TN,Tennessee,75.17107414160465,
2020-04-08,79.24026713525362,TN,Tennessee,79.24026713525362,
2020-04-09,84.18143005611309,TN,Tennessee,84.18143005611309,
2020-04-10,88.32328721036293,TN,Tennessee,88.32328721036293,
2020-04-11,92.90112932821802,TN,Tennessee,92.90112932821802,
2020-04-12,96.42534111736045,TN,Tennessee,96.42534111736045,
2020-04-13,101.91148524272646,TN,Tennessee,101.91148524272646,
2020-04-14,105.78085179472302,TN,Tennessee,105.78085179472302,
2020-04-15,110.43135807317898,TN,Tennessee,110.43135807317898,
2020-04-16,113.755743420669,TN,Tennessee,113.755743420669,
2020-04-17,119.69603854979049,TN,Tennessee,119.69603854979049,
2020-04-18,122.83876349577832,TN,Tennessee,122.83876349577832,
2020-04-19,128.43390386204564,TN,Tennessee,128.43390386204564,
2020-04-20,131.48579860728236,TN,Tennessee,131.48579860728236,
2020-04-21,134.31970087071647,TN,Tennessee,134.31970087071647,
2020-04-22,142.4580868580144,TN,Tennessee,142.4580868580144,
2020-04-23,150.1604878817071,TN,Tennessee,150.1604878817071,
2020-04-24,158.51686635080767,TN,Tennessee,158.51686635080767,
2020-04-25,166.92774294035888,TN,Tennessee,166.92774294035888,
2020-04-26,175.6111101321634,TN,Tennessee,175.6111101321634,
2020-04-27,180.17078620986825,TN,Tennessee,180.17078620986825,
2020-04-28,182.6050355899976,TN,Tennessee,182.6050355899976,
2020-04-29,188.30917219716625,TN,Tennessee,188.30917219716625,
2020-04-30,195.01244101259687,TN,Tennessee,195.01244101259687,
2020-05-01,216.0123834262496,TN,Tennessee,216.0123834262496,
2020-05-02,230.00023434191797,TN,Tennessee,230.00023434191797,
2020-05-03,239.37391105943072,TN,Tennessee,239.37391105943072,
2020-05-04,246.53133087861687,TN,Tennessee,246.53133087861687,
2020-05-05,248.6930896564929,TN,Tennessee,248.6930896564929,
2020-05-06,253.1982676137471,TN,Tennessee,253.1982676137471,
2020-05-07,256.06850195748166,TN,Tennessee,256.06850195748166,
2020-05-08,262.3357858093071,TN,Tennessee,262.3357858093071,
2020-05-09,268.2760809384286,TN,Tennessee,268.2760809384286,
2020-05-10,272.218111651026,TN,Tennessee,272.218111651026,
2020-05-11,282.3729280949982,TN,Tennessee,282.3729280949982,
2020-05-12,292.67307286017217,TN,Tennessee,292.67307286017217,
2020-05-13,297.3780772590788,TN,Tennessee,297.3780772590788,
2020-05-14,303.3547044685007,TN,Tennessee,303.3547044685007,
2020-05-15,308.27770134921,TN,Tennessee,308.27770134921,
2020-05-16,314.0545021169795,TN,Tennessee,314.0545021169795,
2020-05-17,315.87110613200133,TN,Tennessee,315.87110613200133,
2020-05-18,327.1885491455876,TN,Tennessee,327.1885491455876,
2020-05-19,333.85548588071777,TN,Tennessee,333.85548588071777,
2020-05-20,336.6530560638514,TN,Tennessee,336.6530560638514,
2020-05-21,344.44628728829525,TN,Tennessee,344.44628728829525,
2020-05-22,352.3121826733399,TN,Tennessee,352.3121826733399,
2020-05-23,359.4877685326763,TN,Tennessee,359.4877685326763,
2020-05-24,365.9548788261541,TN,Tennessee,365.9548788261541,
2020-05-25,374.3475893755551,TN,Tennessee,374.3475893755551,
2020-05-26,380.8510317493333,TN,Tennessee,380.8510317493333,
2020-05-27,387.0456514405579,TN,Tennessee,387.0456514405579,
2020-05-28,393.8215844165894,TN,Tennessee,393.8215844165894,
2020-05-29,401.1969967175782,TN,Tennessee,401.1969967175782,
2020-05-30,409.93486202983337,TN,Tennessee,409.93486202983337,
2020-05-31,417.9279196959295,TN,Tennessee,417.9279196959295,
2020-06-01,427.88290969824936,TN,Tennessee,427.88290969824936,
2020-06-02,442.7972286615788,TN,Tennessee,442.7972286615788,
2020-06-03,450.91744860872654,TN,Tennessee,450.91744860872654,
2020-06-04,456.33092857349175,TN,Tennessee,456.33092857349175,
2020-06-05,463.5973446335792,TN,Tennessee,463.5973446335792,
2020-06-06,473.6068327563496,TN,Tennessee,473.6068327563496,
2020-06-07,479.2383052029175,TN,Tennessee,479.2383052029175,
2020-06-08,489.4657858074905,TN,Tennessee,489.4657858074905,
2020-06-09,500.92855714227846,TN,Tennessee,500.92855714227846,
2020-06-10,,TN,Tennessee,510.41720044018336,510.41720044018336
2020-06-11,,TN,Tennessee,519.7243319082623,519.7243319082623
2020-06-12,,TN,Tennessee,528.2190450065001,528.2190450065001
2020-06-13,,TN,Tennessee,536.7981059925751,536.7981059925751
2020-06-14,,TN,Tennessee,545.5253422618542,545.5253422618542
2020-06-15,,TN,Tennessee,553.9332845358896,553.9332845358896
2020-06-16,,TN,Tennessee,562.1355928709752,562.1355928709752
2020-06-17,,TN,Tennessee,570.072857115681,570.072857115681
2020-06-18,,TN,Tennessee,577.8212436509385,577.8212436509385
2020-03-09,0.0494606053079555,TX,Texas,0.0494606053079555,
2020-03-10,0.0535823224169518,TX,Texas,0.0535823224169518,
2020-03-11,0.0865560592889221,TX,Texas,0.0865560592889221,
2020-03-12,0.0947994935069147,TX,Texas,0.0947994935069147,
2020-03-13,0.1607469672508555,TX,Texas,0.1607469672508555,
2020-03-14,0.210207572558811,TX,Texas,0.210207572558811,
2020-03-15,0.2308161581037925,TX,Texas,0.2308161581037925,
2020-03-16,0.2349378752127887,TX,Texas,0.2349378752127887,
2020-03-17,0.2637898949757629,TX,Texas,0.2637898949757629,
2020-03-18,0.3421025200466924,TX,Texas,0.3421025200466924,
2020-03-19,0.5894055465864702,TX,Texas,0.5894055465864702,
2020-03-20,0.7996131191452812,TX,Texas,0.7996131191452812,
2020-03-21,1.2530020011348737,TX,Texas,1.2530020011348737,
2020-03-22,1.3766535144047625,TX,Texas,1.3766535144047625,
2020-03-23,1.450844422366696,TX,Texas,1.450844422366696,
2020-03-24,1.6899040146884807,TX,Texas,1.6899040146884807,
2020-03-25,4.014552464162391,TX,Texas,4.014552464162391,
2020-03-26,5.753917084158827,TX,Texas,5.753917084158827,
2020-03-27,7.134692315672586,TX,Texas,7.134692315672586,
2020-03-28,8.457763507660395,TX,Texas,8.457763507660395,
2020-03-29,10.518622062158544,TX,Texas,10.518622062158544,
2020-03-30,11.85818012258234,TX,Texas,11.85818012258234,
2020-03-31,13.461528077981898,TX,Texas,13.461528077981898,
2020-04-01,16.47450328465819,TX,Texas,16.47450328465819,
2020-04-02,19.2442971819037,TX,Texas,19.2442971819037,
2020-04-03,21.96875219095025,TX,Texas,21.96875219095025,
2020-04-04,25.18369153596736,TX,Texas,25.18369153596736,
2020-04-05,28.07713694648276,TX,Texas,28.07713694648276,
2020-04-06,29.98961368505704,TX,Texas,29.98961368505704,
2020-04-07,34.053626754527386,TX,Texas,34.053626754527386,
2020-04-08,38.55042012044235,TX,Texas,38.55042012044235,
2020-04-09,42.16516602503209,TX,Texas,42.16516602503209,
2020-04-10,48.10456037909575,TX,Texas,48.10456037909575,
2020-04-11,51.772888606102455,TX,Texas,51.772888606102455,
2020-04-12,55.57723349770604,TX,Texas,55.57723349770604,
2020-04-13,57.31659811770248,TX,Texas,57.31659811770248,
2020-04-14,60.27599100196181,TX,Texas,60.27599100196181,
2020-04-15,63.85364145257059,TX,Texas,63.85364145257059,
2020-04-16,67.82285502853404,TX,Texas,67.82285502853404,
2020-04-17,71.59834790037463,TX,Texas,71.59834790037463,
2020-04-18,75.26255441027234,TX,Texas,75.26255441027234,
2020-04-19,77.99525285353688,TX,Texas,77.99525285353688,
2020-04-20,80.2003715068499,TX,Texas,80.2003715068499,
2020-04-21,83.24219873328916,TX,Texas,83.24219873328916,
2020-04-22,86.84045776944293,TX,Texas,86.84045776944293,
2020-04-23,90.44696023981469,TX,Texas,90.44696023981469,
2020-04-24,93.9998803877695,TX,Texas,93.9998803877695,
2020-04-25,97.9855808321689,TX,Texas,97.9855808321689,
2020-04-26,101.52201411168774,TX,Texas,101.52201411168774,
2020-04-27,104.26707770627928,TX,Texas,104.26707770627928,
2020-04-28,107.86945845954205,TX,Texas,107.86945845954205,
2020-04-29,111.50893466678576,TX,Texas,111.50893466678576,
2020-04-30,115.76666844037892,TX,Texas,115.76666844037892,
2020-05-01,120.47366937885268,TX,Texas,120.47366937885268,
2020-05-02,125.8030496007849,TX,Texas,125.8030496007849,
2020-05-03,130.03193135461512,TX,Texas,130.03193135461512,
2020-05-04,133.2633575680682,TX,Texas,133.2633575680682,
2020-05-05,137.53757821009734,TX,Texas,137.53757821009734,
2020-05-06,141.87774632587045,TX,Texas,141.87774632587045,
2020-05-07,145.86756848737886,TX,Texas,145.86756848737886,
2020-05-08,150.89194164324536,TX,Texas,150.89194164324536,
2020-05-09,156.04820974659972,TX,Texas,156.04820974659972,
2020-05-10,160.20702230957698,TX,Texas,160.20702230957698,
2020-05-11,164.32873941857326,TX,Texas,164.32873941857326,
2020-05-12,169.1882438900799,TX,Texas,169.1882438900799,
2020-05-13,174.77317057276989,TX,Texas,174.77317057276989,
2020-05-14,180.7414169465965,TX,Texas,180.7414169465965,
2020-05-15,186.29336989241452,TX,Texas,186.29336989241452,
2020-05-16,193.71658240571685,TX,Texas,193.71658240571685,
2020-05-17,196.9521303362789,TX,Texas,196.9521303362789,
2020-05-18,200.6987711883566,TX,Texas,200.6987711883566,
2020-05-19,205.72314434422304,TX,Texas,205.72314434422304,
2020-05-20,211.5388871850168,TX,Texas,211.5388871850168,
2020-05-21,215.43390985301835,TX,Texas,215.43390985301835,
2020-05-22,220.30165775874292,TX,Texas,220.30165775874292,
2020-05-23,224.67067789427904,TX,Texas,224.67067789427904,
2020-05-24,228.12879854872693,TX,Texas,228.12879854872693,
2020-05-25,230.6966283076316,TX,Texas,230.6966283076316,
2020-05-26,233.12431968483045,TX,Texas,233.12431968483045,
2020-05-27,238.7339766701744,TX,Texas,238.7339766701744,
2020-05-28,246.3797619073625,TX,Texas,246.3797619073625,
2020-05-29,251.449473951428,TX,Texas,251.449473951428,
2020-05-30,256.93960114061105,TX,Texas,256.93960114061105,
2020-05-31,264.9728277860448,TX,Texas,264.9728277860448,
2020-06-01,267.4170060316796,TX,Texas,267.4170060316796,
2020-06-02,274.37446451166534,TX,Texas,274.37446451166534,
2020-06-03,281.39374874828604,TX,Texas,281.39374874828604,
2020-06-04,288.1904602610209,TX,Texas,288.1904602610209,
2020-06-05,295.16852732655167,TX,Texas,295.16852732655167,
2020-06-06,303.16465851800444,TX,Texas,303.16465851800444,
2020-06-07,309.0381053983242,TX,Texas,309.0381053983242,
2020-06-08,311.66776091386384,TX,Texas,311.66776091386384,
2020-06-09,318.4150118212908,TX,Texas,318.4150118212908,
2020-06-10,,TX,Texas,324.3138850116537,324.3138850116537
2020-06-11,,TX,Texas,329.352672118843,329.352672118843
2020-06-12,,TX,Texas,334.801019082171,334.801019082171
2020-06-13,,TX,Texas,340.11985222894737,340.11985222894737
2020-06-14,,TX,Texas,345.3864498789878,345.3864498789878
2020-06-15,,TX,Texas,350.62767940302416,350.62767940302416
2020-06-16,,TX,Texas,355.7855417406469,355.7855417406469
2020-06-17,,TX,Texas,360.9073413378901,360.9073413378901
2020-06-18,,TX,Texas,365.98445197684583,365.98445197684583
2020-03-15,1.0269067917047936,UT,Utah,1.0269067917047936,
2020-03-16,1.430334459874534,UT,Utah,1.430334459874534,
2020-03-17,1.87043737060516,UT,Utah,1.87043737060516,
2020-03-18,2.310540281335786,UT,Utah,2.310540281335786,
2020-03-19,2.860668919749068,UT,Utah,2.860668919749068,
2020-03-20,4.107627166819174,UT,Utah,4.107627166819174,
2020-03-21,4.9878329882804255,UT,Utah,4.9878329882804255,
2020-03-22,6.638218903520274,UT,Utah,6.638218903520274,
2020-03-23,9.42553733814757,UT,Utah,9.42553733814757,
2020-03-24,10.96589752570476,UT,Utah,10.96589752570476,
2020-03-25,12.68963392606638,UT,Utah,12.68963392606638,
2020-03-26,14.743447509475963,UT,Utah,14.743447509475963,
2020-03-27,17.604116429225034,UT,Utah,17.604116429225034,
2020-03-28,22.078496021653063,UT,Utah,22.078496021653063,
2020-03-29,26.369499401276663,UT,Utah,26.369499401276663,
2020-03-30,29.560245504073706,UT,Utah,29.560245504073706,
2020-03-31,32.530940151505426,UT,Utah,32.530940151505426,
2020-04-01,37.11534547161612,UT,Utah,37.11534547161612,
2020-04-02,39.38921051039101,UT,Utah,39.38921051039101,
2020-04-03,45.69735223086332,UT,Utah,45.69735223086332,
2020-04-04,52.37224637694448,UT,Utah,52.37224637694448,
2020-04-05,58.86376431022121,UT,Utah,58.86376431022121,
2020-04-06,61.43103128948319,UT,Utah,61.43103128948319,
2020-04-07,63.74157157081898,UT,Utah,63.74157157081898,
2020-04-08,67.7024977673946,UT,Utah,67.7024977673946,
2020-04-09,72.47027930030973,UT,Utah,72.47027930030973,
2020-04-10,77.09135986298129,UT,Utah,77.09135986298129,
2020-04-11,80.90558508931339,UT,Utah,80.90558508931339,
2020-04-12,84.46308361771928,UT,Utah,84.46308361771928,
2020-04-13,86.6635981713724,UT,Utah,86.6635981713724,
2020-04-14,88.4606850568558,UT,Utah,88.4606850568558,
2020-04-15,93.2284665897709,UT,Utah,93.2284665897709,
2020-04-16,98.39967579085577,UT,Utah,98.39967579085577,
2020-04-17,102.8740553832838,UT,Utah,102.8740553832838,
2020-04-18,107.49513594595535,UT,Utah,107.49513594595535,
2020-04-19,112.55631941935756,UT,Utah,112.55631941935756,
2020-04-20,117.83755434812508,UT,Utah,117.83755434812508,
2020-04-21,120.88159948067856,UT,Utah,120.88159948067856,
2020-04-22,126.34621062225052,UT,Utah,126.34621062225052,
2020-04-23,132.47097612991837,UT,Utah,132.47097612991837,
2020-04-24,138.7057673652689,UT,Utah,138.7057673652689,
2020-04-25,144.7938576303759,UT,Utah,144.7938576303759,
2020-04-26,151.21202507853087,UT,Utah,151.21202507853087,
2020-04-27,155.24630176022828,UT,Utah,155.24630176022828,
2020-04-28,159.28057844192566,UT,Utah,159.28057844192566,
2020-04-29,164.85521531118027,UT,Utah,164.85521531118027,
2020-04-30,171.346733244457,UT,Utah,171.346733244457,
2020-05-01,177.06807108395512,UT,Utah,177.06807108395512,
2020-05-02,182.6793831957706,UT,Utah,182.6793831957706,
2020-05-03,189.7943802525824,UT,Utah,189.7943802525824,
2020-05-04,195.0022646962281,UT,Utah,195.0022646962281,
2020-05-05,199.84339671426503,UT,Utah,199.84339671426503,
2020-05-06,205.1979821281543,UT,Utah,205.1979821281543,
2020-05-07,209.9290884185085,UT,Utah,209.9290884185085,
2020-05-08,217.0807607178812,UT,Utah,217.0807607178812,
2020-05-09,223.8290053490841,UT,Utah,223.8290053490841,
2020-05-10,229.2569412480952,UT,Utah,229.2569412480952,
2020-05-11,233.32789317235344,UT,Utah,233.32789317235344,
2020-05-12,235.89516015161544,UT,Utah,235.89516015161544,
2020-05-13,242.79010575306197,UT,Utah,242.79010575306197,
2020-05-14,247.5212120434161,UT,Utah,247.5212120434161,
2020-05-15,253.5359518234014,UT,Utah,253.5359518234014,
2020-05-16,259.2206144203386,UT,Utah,259.2206144203386,
2020-05-17,265.4554056556892,UT,Utah,265.4554056556892,
2020-05-18,270.8099910695784,UT,Utah,270.8099910695784,
2020-05-19,275.72447357273705,UT,Utah,275.72447357273705,
2020-05-20,282.7661201444271,UT,Utah,282.7661201444271,
2020-05-21,288.7808599244124,UT,Utah,288.7808599244124,
2020-05-22,295.49242931305434,UT,Utah,295.49242931305434,
2020-05-23,302.9375035529141,UT,Utah,302.9375035529141,
2020-05-24,307.778635570951,UT,Utah,307.778635570951,
2020-05-25,312.50974186130526,UT,Utah,312.50974186130526,
2020-05-26,316.1405908748329,UT,Utah,316.1405908748329,
2020-05-27,319.29466173506904,UT,Utah,319.29466173506904,
2020-05-28,327.1798388856594,UT,Utah,327.1798388856594,
2020-05-29,339.7594470840432,UT,Utah,339.7594470840432,
2020-05-30,349.62508733292134,UT,Utah,349.62508733292134,
2020-05-31,359.3073513689951,UT,Utah,359.3073513689951,
2020-06-01,366.715750366294,UT,Utah,366.715750366294,
2020-06-02,374.16082460615377,UT,Utah,374.16082460615377,
2020-06-03,384.98002116161496,UT,Utah,384.98002116161496,
2020-06-04,396.5693978108548,UT,Utah,396.5693978108548,
2020-06-05,412.6698292950835,UT,Utah,412.6698292950835,
2020-06-06,432.6945117333269,UT,Utah,432.6945117333269,
2020-06-07,442.52347673964425,UT,Utah,442.52347673964425,
2020-06-08,451.9123388352309,UT,Utah,451.9123388352309,
2020-06-09,460.6043713221608,UT,Utah,460.6043713221608,
2020-06-10,,UT,Utah,470.43603349204386,470.43603349204386
2020-06-11,,UT,Utah,484.837802964346,484.837802964346
2020-06-12,,UT,Utah,497.99215057873903,497.99215057873903
2020-06-13,,UT,Utah,509.88358216565234,509.88358216565234
2020-06-14,,UT,Utah,520.5971325870668,520.5971325870668
2020-06-15,,UT,Utah,530.1243441096059,530.1243441096059
2020-06-16,,UT,Utah,541.1063073171541,541.1063073171541
2020-06-17,,UT,Utah,552.8727746446406,552.8727746446406
2020-06-18,,UT,Utah,564.7170289026581,564.7170289026581
2020-03-15,2.4655794830912616,VT,Vermont,2.4655794830912616,
2020-03-16,3.49290426771262,VT,Vermont,3.49290426771262,
2020-03-17,3.903834181561164,VT,Vermont,3.903834181561164,
2020-03-18,4.314764095409707,VT,Vermont,4.314764095409707,
2020-03-19,5.75301879387961,VT,Vermont,5.75301879387961,
2020-03-20,9.04045810466796,VT,Vermont,9.04045810466796,
2020-03-21,10.684177760062132,VT,Vermont,10.684177760062132,
2020-03-22,15.615336726244657,VT,Vermont,15.615336726244657,
2020-03-23,19.930100821654364,VT,Vermont,19.930100821654364,
2020-03-24,25.68311961553397,VT,Vermont,25.68311961553397,
2020-03-25,32.874393107883485,VT,Vermont,32.874393107883485,
2020-03-26,38.01101703099028,VT,Vermont,38.01101703099028,
2020-03-27,43.764035824869886,VT,Vermont,43.764035824869886,
2020-03-28,48.07879992027959,VT,Vermont,48.07879992027959,
2020-03-29,52.59902897261357,VT,Vermont,52.59902897261357,
2020-03-30,60.20123237881163,VT,Vermont,60.20123237881163,
2020-03-31,65.74878621576697,VT,Vermont,65.74878621576697,
2020-04-01,73.76191953581358,VT,Vermont,73.76191953581358,
2020-04-02,80.131333200466,VT,Vermont,80.131333200466,
2020-04-03,94.51388018516502,VT,Vermont,94.51388018516502,
2020-04-04,105.19805794522716,VT,Vermont,105.19805794522716,
2020-04-05,111.56747160987958,VT,Vermont,111.56747160987958,
2020-04-06,118.14235023145628,VT,Vermont,118.14235023145628,
2020-04-07,124.92269380995724,VT,Vermont,124.92269380995724,
2020-04-08,129.64838781921551,VT,Vermont,129.64838781921551,
2020-04-09,139.71617070850482,VT,Vermont,139.71617070850482,
2020-04-10,146.49651428700577,VT,Vermont,146.49651428700577,
2020-04-11,150.60581342549122,VT,Vermont,150.60581342549122,
2020-04-12,154.9205775209009,VT,Vermont,154.9205775209009,
2020-04-13,156.3588322193708,VT,Vermont,156.3588322193708,
2020-04-14,158.2080168316893,VT,Vermont,158.2080168316893,
2020-04-15,160.05720144400772,VT,Vermont,160.05720144400772,
2020-04-16,162.72824588402327,VT,Vermont,162.72824588402327,
2020-04-17,164.78289545326598,VT,Vermont,164.78289545326598,
2020-04-18,167.04300997943295,VT,Vermont,167.04300997943295,
2020-04-19,167.86486980713005,VT,Vermont,167.86486980713005,
2020-04-20,168.48126467790286,VT,Vermont,168.48126467790286,
2020-04-21,170.12498433329702,VT,Vermont,170.12498433329702,
2020-04-22,170.74137920406986,VT,Vermont,170.74137920406986,
2020-04-23,171.35777407484267,VT,Vermont,171.35777407484267,
2020-04-24,173.20695868716112,VT,Vermont,173.20695868716112,
2020-04-25,175.05614329947954,VT,Vermont,175.05614329947954,
2020-04-26,175.67253817025238,VT,Vermont,175.67253817025238,
2020-04-27,177.11079286872226,VT,Vermont,177.11079286872226,
2020-04-28,177.11079286872226,VT,Vermont,177.11079286872226,
2020-04-29,177.93265269641935,VT,Vermont,177.93265269641935,
2020-04-30,180.6036971364349,VT,Vermont,180.6036971364349,
2020-05-01,181.8364868779805,VT,Vermont,181.8364868779805,
2020-05-02,184.09660140414752,VT,Vermont,184.09660140414752,
2020-05-03,185.12392618876888,VT,Vermont,185.12392618876888,
2020-05-04,186.15125097339023,VT,Vermont,186.15125097339023,
2020-05-05,186.76764584416304,VT,Vermont,186.76764584416304,
2020-05-06,187.7949706287844,VT,Vermont,187.7949706287844,
2020-05-07,188.20590054263292,VT,Vermont,188.20590054263292,
2020-05-08,188.6168304564815,VT,Vermont,188.6168304564815,
2020-05-09,190.2605501118757,VT,Vermont,190.2605501118757,
2020-05-10,190.2605501118757,VT,Vermont,190.2605501118757,
2020-05-11,190.46601506879995,VT,Vermont,190.46601506879995,
2020-05-12,190.8769449826485,VT,Vermont,190.8769449826485,
2020-05-13,191.0824099395728,VT,Vermont,191.0824099395728,
2020-05-14,191.28787489649704,VT,Vermont,191.28787489649704,
2020-05-15,191.4933398534213,VT,Vermont,191.4933398534213,
2020-05-16,193.13705950881547,VT,Vermont,193.13705950881547,
2020-05-17,193.13705950881547,VT,Vermont,193.13705950881547,
2020-05-18,193.95891933651257,VT,Vermont,193.95891933651257,
2020-05-19,193.95891933651257,VT,Vermont,193.95891933651257,
2020-05-20,193.95891933651257,VT,Vermont,193.95891933651257,
2020-05-21,195.19170907805815,VT,Vermont,195.19170907805815,
2020-05-22,195.6026389919068,VT,Vermont,195.6026389919068,
2020-05-23,196.01356890575528,VT,Vermont,196.01356890575528,
2020-05-24,196.42449881960383,VT,Vermont,196.42449881960383,
2020-05-25,197.65728856114944,VT,Vermont,197.65728856114944,
2020-05-26,198.6846133457708,VT,Vermont,198.6846133457708,
2020-05-27,199.5064731734679,VT,Vermont,199.5064731734679,
2020-05-28,200.1228680442407,VT,Vermont,200.1228680442407,
2020-05-29,200.32833300116496,VT,Vermont,200.32833300116496,
2020-05-30,200.73926291501357,VT,Vermont,200.73926291501357,
2020-05-31,201.56112274271064,VT,Vermont,201.56112274271064,
2020-06-01,201.9720526565592,VT,Vermont,201.9720526565592,
2020-06-02,202.99937744118048,VT,Vermont,202.99937744118048,
2020-06-03,203.41030735502903,VT,Vermont,203.41030735502903,
2020-06-04,210.80704580430285,VT,Vermont,210.80704580430285,
2020-06-05,211.0125107612271,VT,Vermont,211.0125107612271,
2020-06-06,214.9163449427883,VT,Vermont,214.9163449427883,
2020-06-07,218.4092492105009,VT,Vermont,218.4092492105009,
2020-06-08,220.87482869359212,VT,Vermont,220.87482869359212,
2020-06-09,222.7240133059106,VT,Vermont,222.7240133059106,
2020-06-10,,VT,Vermont,224.6921035511064,224.6921035511064
2020-06-11,,VT,Vermont,226.6064526437318,226.6064526437318
2020-06-12,,VT,Vermont,228.4748059068663,228.4748059068663
2020-06-13,,VT,Vermont,230.27411706609817,230.27411706609817
2020-06-14,,VT,Vermont,231.9777392460352,231.9777392460352
2020-06-15,,VT,Vermont,233.62185374681061,233.62185374681061
2020-06-16,,VT,Vermont,235.19635526032974,235.19635526032974
2020-06-17,,VT,Vermont,236.70859900900086,236.70859900900086
2020-06-18,,VT,Vermont,238.1617481399188,238.1617481399188
2020-03-12,0.2434549290457769,VA,Virginia,0.2434549290457769,
2020-03-13,0.4296263453749005,VA,Virginia,0.4296263453749005,
2020-03-14,0.4296263453749005,VA,Virginia,0.4296263453749005,
2020-03-15,0.6444395180623508,VA,Virginia,0.6444395180623508,
2020-03-16,0.7303647871373309,VA,Virginia,0.7303647871373309,
2020-03-17,0.9594988380039444,VA,Virginia,0.9594988380039444,
2020-03-18,1.102707619795578,VA,Virginia,1.102707619795578,
2020-03-19,1.346162548841355,VA,Virginia,1.346162548841355,
2020-03-20,1.632580112424622,VA,Virginia,1.632580112424622,
2020-03-21,2.1767734832328296,VA,Virginia,2.1767734832328296,
2020-03-22,3.136272321236774,VA,Virginia,3.136272321236774,
2020-03-23,3.6375030575074914,VA,Virginia,3.6375030575074914,
2020-03-24,4.153054671957372,VA,Virginia,4.153054671957372,
2020-03-25,5.59946336805287,VA,Virginia,5.59946336805287,
2020-03-26,6.587603962415142,VA,Virginia,6.587603962415142,
2020-03-27,8.649810420214664,VA,Virginia,8.649810420214664,
2020-03-28,10.583128974401715,VA,Virginia,10.583128974401715,
2020-03-29,12.745581579455385,VA,Virginia,12.745581579455385,
2020-03-30,14.60729574274662,VA,Virginia,14.60729574274662,
2020-03-31,17.90109772395419,VA,Virginia,17.90109772395419,
2020-04-01,21.25218321787841,VA,Virginia,21.25218321787841,
2020-04-02,24.43141817365268,VA,Virginia,24.43141817365268,
2020-04-03,28.81360689647666,VA,Virginia,28.81360689647666,
2020-04-04,34.47035377724619,VA,Virginia,34.47035377724619,
2020-04-05,37.76415575845376,VA,Virginia,37.76415575845376,
2020-04-06,41.21548739963213,VA,Virginia,41.21548739963213,
